id_performance;id_employe;date_evaluation;score;objectifs_atteints
10738;895;01/04/2024;56;FAUX
10739;895;01/07/2024;87;FAUX
10740;895;01/10/2024;52;FAUX
10741;896;01/01/2022;75;FAUX
10742;896;01/04/2022;79;FAUX
10743;896;01/07/2022;85;VRAI
10744;896;01/10/2022;86;VRAI
10745;896;01/01/2023;67;VRAI
10746;896;01/04/2023;70;FAUX
10747;896;01/07/2023;97;FAUX
10748;896;01/10/2023;97;FAUX
10749;896;01/01/2024;71;VRAI
10750;896;01/04/2024;97;VRAI
10751;896;01/07/2024;80;FAUX
10752;896;01/10/2024;91;FAUX
10753;897;01/01/2022;95;FAUX
10754;897;01/04/2022;55;FAUX
10755;897;01/07/2022;52;VRAI
10756;897;01/10/2022;65;VRAI
10757;897;01/01/2023;93;VRAI
10758;897;01/04/2023;73;FAUX
10759;897;01/07/2023;81;VRAI
10760;897;01/10/2023;62;FAUX
10761;897;01/01/2024;92;FAUX
10762;897;01/04/2024;97;VRAI
10763;897;01/07/2024;51;FAUX
10764;897;01/10/2024;76;FAUX
10765;898;01/01/2022;74;FAUX
10766;898;01/04/2022;81;VRAI
10767;898;01/07/2022;50;VRAI
10768;898;01/10/2022;79;VRAI
10769;898;01/01/2023;61;FAUX
10770;898;01/04/2023;81;FAUX
10771;898;01/07/2023;66;FAUX
10772;898;01/10/2023;94;FAUX
10773;898;01/01/2024;81;FAUX
10774;898;01/04/2024;61;VRAI
10775;898;01/07/2024;80;VRAI
10776;898;01/10/2024;78;VRAI
10777;899;01/01/2022;75;FAUX
10778;899;01/04/2022;77;VRAI
10779;899;01/07/2022;58;VRAI
10780;899;01/10/2022;99;FAUX
10781;899;01/01/2023;83;VRAI
10782;899;01/04/2023;69;VRAI
10783;899;01/07/2023;99;VRAI
10784;899;01/10/2023;88;FAUX
10785;899;01/01/2024;78;VRAI
10786;899;01/04/2024;67;VRAI
10787;899;01/07/2024;71;FAUX
10788;899;01/10/2024;56;VRAI
10789;900;01/01/2022;79;FAUX
10790;900;01/04/2022;93;FAUX
10791;900;01/07/2022;90;FAUX
10792;900;01/10/2022;60;VRAI
10793;900;01/01/2023;84;VRAI
10794;900;01/04/2023;94;VRAI
10795;900;01/07/2023;77;VRAI
10796;900;01/10/2023;83;FAUX
10797;900;01/01/2024;55;FAUX
10798;900;01/04/2024;53;VRAI
10799;900;01/07/2024;89;FAUX
10800;900;01/10/2024;70;FAUX
10801;901;01/01/2022;52;VRAI
10802;901;01/04/2022;57;VRAI
10803;901;01/07/2022;60;FAUX
10804;901;01/10/2022;59;FAUX
10805;901;01/01/2023;77;FAUX
10806;901;01/04/2023;93;FAUX
10807;901;01/07/2023;77;VRAI
10808;901;01/10/2023;57;VRAI
10809;901;01/01/2024;97;VRAI
10810;901;01/04/2024;70;FAUX
10811;901;01/07/2024;58;FAUX
10812;901;01/10/2024;90;VRAI
10813;902;01/01/2022;83;VRAI
10814;902;01/04/2022;58;FAUX
10815;902;01/07/2022;60;VRAI
10816;902;01/10/2022;87;VRAI
10817;902;01/01/2023;65;FAUX
10818;902;01/04/2023;83;VRAI
10819;902;01/07/2023;64;VRAI
10820;902;01/10/2023;87;VRAI
10821;902;01/01/2024;81;VRAI
10822;902;01/04/2024;79;FAUX
10823;902;01/07/2024;66;FAUX
10824;902;01/10/2024;68;VRAI
10825;903;01/01/2022;92;VRAI
10826;903;01/04/2022;70;FAUX
10827;903;01/07/2022;52;FAUX
10828;903;01/10/2022;51;VRAI
10829;903;01/01/2023;67;VRAI
10830;903;01/04/2023;94;VRAI
10831;903;01/07/2023;73;FAUX
10832;903;01/10/2023;95;FAUX
10833;903;01/01/2024;94;FAUX
10834;903;01/04/2024;67;VRAI
10835;903;01/07/2024;53;VRAI
10836;903;01/10/2024;59;VRAI
10837;904;01/01/2022;54;FAUX
10838;904;01/04/2022;89;FAUX
10839;904;01/07/2022;83;FAUX
10840;904;01/10/2022;57;FAUX
10841;904;01/01/2023;80;VRAI
10842;904;01/04/2023;52;VRAI
10843;904;01/07/2023;85;VRAI
10844;904;01/10/2023;88;FAUX
10845;904;01/01/2024;58;VRAI
10846;904;01/04/2024;66;VRAI
10847;904;01/07/2024;69;FAUX
10848;904;01/10/2024;95;VRAI
10849;905;01/01/2022;62;FAUX
10850;905;01/04/2022;94;VRAI
10851;905;01/07/2022;66;VRAI
10852;905;01/10/2022;99;VRAI
10853;905;01/01/2023;53;FAUX
10854;905;01/04/2023;69;VRAI
10855;905;01/07/2023;91;FAUX
10856;905;01/10/2023;94;FAUX
10857;905;01/01/2024;57;FAUX
10858;905;01/04/2024;94;VRAI
10859;905;01/07/2024;79;VRAI
10860;905;01/10/2024;82;VRAI
10861;906;01/01/2022;85;VRAI
10862;906;01/04/2022;69;VRAI
10863;906;01/07/2022;74;FAUX
10864;906;01/10/2022;92;VRAI
10865;906;01/01/2023;96;VRAI
10866;906;01/04/2023;91;VRAI
10867;906;01/07/2023;52;FAUX
10868;906;01/10/2023;64;VRAI
10869;906;01/01/2024;91;FAUX
10870;906;01/04/2024;50;VRAI
10871;906;01/07/2024;96;VRAI
10872;906;01/10/2024;69;FAUX
10873;907;01/01/2022;61;VRAI
10874;907;01/04/2022;65;VRAI
10875;907;01/07/2022;57;FAUX
10876;907;01/10/2022;63;FAUX
10877;907;01/01/2023;79;VRAI
10878;907;01/04/2023;83;FAUX
10879;907;01/07/2023;93;VRAI
10880;907;01/10/2023;83;FAUX
10881;907;01/01/2024;98;VRAI
10882;907;01/04/2024;56;FAUX
10883;907;01/07/2024;55;FAUX
10884;907;01/10/2024;57;VRAI
10885;908;01/01/2022;64;FAUX
10886;908;01/04/2022;88;VRAI
10887;908;01/07/2022;59;VRAI
10888;908;01/10/2022;79;FAUX
10889;908;01/01/2023;71;VRAI
10890;908;01/04/2023;50;VRAI
10891;908;01/07/2023;68;FAUX
10892;908;01/10/2023;83;VRAI
10893;908;01/01/2024;80;VRAI
10894;908;01/04/2024;73;FAUX
10895;908;01/07/2024;62;FAUX
10896;908;01/10/2024;65;VRAI
10897;909;01/01/2022;69;VRAI
10898;909;01/04/2022;97;VRAI
10899;909;01/07/2022;88;VRAI
10900;909;01/10/2022;53;FAUX
10901;909;01/01/2023;94;FAUX
10902;909;01/04/2023;83;VRAI
10903;909;01/07/2023;92;VRAI
10904;909;01/10/2023;73;VRAI
10905;909;01/01/2024;95;FAUX
10906;909;01/04/2024;94;VRAI
10907;909;01/07/2024;71;FAUX
10908;909;01/10/2024;74;VRAI
10909;910;01/01/2022;52;VRAI
10910;910;01/04/2022;62;VRAI
10911;910;01/07/2022;62;VRAI
10912;910;01/10/2022;67;VRAI
10913;910;01/01/2023;92;FAUX
10914;910;01/04/2023;66;VRAI
10915;910;01/07/2023;70;FAUX
10916;910;01/10/2023;99;FAUX
10917;910;01/01/2024;89;VRAI
10918;910;01/04/2024;61;FAUX
10919;910;01/07/2024;60;FAUX
10920;910;01/10/2024;86;FAUX
10921;911;01/01/2022;84;FAUX
10922;911;01/04/2022;64;FAUX
10923;911;01/07/2022;94;VRAI
10924;911;01/10/2022;96;VRAI
10925;911;01/01/2023;80;FAUX
10926;911;01/04/2023;57;VRAI
10927;911;01/07/2023;93;FAUX
10928;911;01/10/2023;84;FAUX
10929;911;01/01/2024;70;FAUX
10930;911;01/04/2024;51;FAUX
10931;911;01/07/2024;95;FAUX
10932;911;01/10/2024;66;VRAI
10933;912;01/01/2022;97;VRAI
10934;912;01/04/2022;73;VRAI
10935;912;01/07/2022;56;VRAI
10936;912;01/10/2022;96;VRAI
10937;912;01/01/2023;61;VRAI
10938;912;01/04/2023;60;FAUX
10939;912;01/07/2023;96;VRAI
10940;912;01/10/2023;99;VRAI
10941;912;01/01/2024;97;FAUX
10942;912;01/04/2024;76;VRAI
10943;912;01/07/2024;91;FAUX
10944;912;01/10/2024;51;VRAI
10945;913;01/01/2022;85;VRAI
10946;913;01/04/2022;97;FAUX
10947;913;01/07/2022;56;VRAI
10948;913;01/10/2022;61;VRAI
10949;913;01/01/2023;66;VRAI
10950;913;01/04/2023;81;FAUX
10951;913;01/07/2023;72;FAUX
10952;913;01/10/2023;79;VRAI
10953;913;01/01/2024;59;VRAI
10954;913;01/04/2024;87;VRAI
10955;913;01/07/2024;79;FAUX
10956;913;01/10/2024;75;VRAI
10957;914;01/01/2022;94;FAUX
10958;914;01/04/2022;52;FAUX
10959;914;01/07/2022;75;VRAI
10960;914;01/10/2022;63;VRAI
10961;914;01/01/2023;63;FAUX
10962;914;01/04/2023;89;FAUX
10963;914;01/07/2023;58;FAUX
10964;914;01/10/2023;89;VRAI
10965;914;01/01/2024;91;FAUX
10966;914;01/04/2024;85;FAUX
10967;914;01/07/2024;61;FAUX
10968;914;01/10/2024;89;VRAI
10969;915;01/01/2022;67;VRAI
10970;915;01/04/2022;80;VRAI
10971;915;01/07/2022;80;FAUX
10972;915;01/10/2022;62;VRAI
10973;915;01/01/2023;52;VRAI
10974;915;01/04/2023;84;VRAI
10975;915;01/07/2023;70;FAUX
10976;915;01/10/2023;68;FAUX
10977;915;01/01/2024;53;VRAI
10978;915;01/04/2024;62;VRAI
10979;915;01/07/2024;97;VRAI
10980;915;01/10/2024;81;VRAI
10981;916;01/01/2022;79;FAUX
10982;916;01/04/2022;69;FAUX
10983;916;01/07/2022;99;VRAI
10984;916;01/10/2022;60;VRAI
10985;916;01/01/2023;97;VRAI
10986;916;01/04/2023;97;FAUX
10987;916;01/07/2023;66;FAUX
10988;916;01/10/2023;84;FAUX
10989;916;01/01/2024;68;FAUX
10990;916;01/04/2024;83;FAUX
10991;916;01/07/2024;61;VRAI
10992;916;01/10/2024;66;VRAI
10993;917;01/01/2022;55;VRAI
10994;917;01/04/2022;62;VRAI
10995;917;01/07/2022;71;VRAI
10996;917;01/10/2022;56;VRAI
10997;917;01/01/2023;94;VRAI
10998;917;01/04/2023;50;FAUX
10999;917;01/07/2023;68;VRAI
11000;917;01/10/2023;96;FAUX
11001;917;01/01/2024;78;VRAI
11002;917;01/04/2024;69;FAUX
11003;917;01/07/2024;88;VRAI
11004;917;01/10/2024;72;VRAI
11005;918;01/01/2022;84;FAUX
11006;918;01/04/2022;96;VRAI
11007;918;01/07/2022;71;FAUX
11008;918;01/10/2022;56;VRAI
11009;918;01/01/2023;94;FAUX
11010;918;01/04/2023;93;VRAI
11011;918;01/07/2023;76;FAUX
11012;918;01/10/2023;66;VRAI
11013;918;01/01/2024;95;FAUX
11014;918;01/04/2024;71;FAUX
11015;918;01/07/2024;82;FAUX
11016;918;01/10/2024;84;VRAI
11017;919;01/01/2022;60;VRAI
11018;919;01/04/2022;77;VRAI
11019;919;01/07/2022;90;VRAI
11020;919;01/10/2022;52;VRAI
11021;919;01/01/2023;83;VRAI
11022;919;01/04/2023;70;FAUX
11023;919;01/07/2023;86;FAUX
11024;919;01/10/2023;98;VRAI
11025;919;01/01/2024;86;VRAI
11026;919;01/04/2024;70;FAUX
11027;919;01/07/2024;59;VRAI
11028;919;01/10/2024;56;VRAI
11029;920;01/01/2022;89;FAUX
11030;920;01/04/2022;57;VRAI
11031;920;01/07/2022;62;FAUX
11032;920;01/10/2022;68;VRAI
11033;920;01/01/2023;51;VRAI
11034;920;01/04/2023;55;VRAI
11035;920;01/07/2023;90;VRAI
11036;920;01/10/2023;54;VRAI
11037;920;01/01/2024;79;VRAI
11038;920;01/04/2024;88;FAUX
11039;920;01/07/2024;85;VRAI
11040;920;01/10/2024;99;FAUX
11041;921;01/01/2022;98;FAUX
11042;921;01/04/2022;85;FAUX
11043;921;01/07/2022;65;FAUX
11044;921;01/10/2022;54;VRAI
11045;921;01/01/2023;83;FAUX
11046;921;01/04/2023;85;VRAI
11047;921;01/07/2023;69;VRAI
11048;921;01/10/2023;69;FAUX
11049;921;01/01/2024;70;VRAI
11050;921;01/04/2024;68;VRAI
11051;921;01/07/2024;52;FAUX
11052;921;01/10/2024;54;FAUX
11053;922;01/01/2022;55;VRAI
11054;922;01/04/2022;98;FAUX
11055;922;01/07/2022;73;FAUX
11056;922;01/10/2022;50;FAUX
11057;922;01/01/2023;85;VRAI
11058;922;01/04/2023;90;FAUX
11059;922;01/07/2023;93;FAUX
11060;922;01/10/2023;72;VRAI
11061;922;01/01/2024;78;VRAI
11062;922;01/04/2024;90;FAUX
11063;922;01/07/2024;73;VRAI
11064;922;01/10/2024;97;VRAI
11065;923;01/01/2022;82;FAUX
11066;923;01/04/2022;71;VRAI
11067;923;01/07/2022;66;FAUX
11068;923;01/10/2022;54;VRAI
11069;923;01/01/2023;74;FAUX
11070;923;01/04/2023;66;VRAI
11071;923;01/07/2023;66;VRAI
11072;923;01/10/2023;82;VRAI
11073;923;01/01/2024;97;VRAI
11074;923;01/04/2024;97;FAUX
11075;923;01/07/2024;92;FAUX
11076;923;01/10/2024;62;VRAI
11077;924;01/01/2022;73;VRAI
11078;924;01/04/2022;57;VRAI
11079;924;01/07/2022;96;FAUX
11080;924;01/10/2022;88;VRAI
11081;924;01/01/2023;90;VRAI
11082;924;01/04/2023;80;VRAI
11083;924;01/07/2023;91;FAUX
11084;924;01/10/2023;97;VRAI
11085;924;01/01/2024;57;VRAI
11086;924;01/04/2024;61;VRAI
11087;924;01/07/2024;83;FAUX
11088;924;01/10/2024;85;FAUX
11089;925;01/01/2022;61;VRAI
11090;925;01/04/2022;66;FAUX
11091;925;01/07/2022;70;FAUX
11092;925;01/10/2022;91;FAUX
11093;925;01/01/2023;57;FAUX
11094;925;01/04/2023;67;FAUX
11095;925;01/07/2023;51;FAUX
11096;925;01/10/2023;81;FAUX
11097;925;01/01/2024;57;VRAI
11098;925;01/04/2024;59;VRAI
11099;925;01/07/2024;63;FAUX
11100;925;01/10/2024;96;FAUX
11101;926;01/01/2022;91;FAUX
11102;926;01/04/2022;88;VRAI
11103;926;01/07/2022;73;FAUX
11104;926;01/10/2022;71;VRAI
11105;926;01/01/2023;86;FAUX
11106;926;01/04/2023;51;FAUX
11107;926;01/07/2023;70;VRAI
11108;926;01/10/2023;56;FAUX
11109;926;01/01/2024;53;FAUX
11110;926;01/04/2024;92;FAUX
11111;926;01/07/2024;90;FAUX
11112;926;01/10/2024;71;VRAI
11113;927;01/01/2022;58;FAUX
11114;927;01/04/2022;61;FAUX
11115;927;01/07/2022;50;FAUX
11116;927;01/10/2022;82;FAUX
11117;927;01/01/2023;53;FAUX
11118;927;01/04/2023;78;FAUX
11119;927;01/07/2023;58;VRAI
11120;927;01/10/2023;75;VRAI
11121;927;01/01/2024;96;FAUX
11122;927;01/04/2024;66;VRAI
11123;927;01/07/2024;53;FAUX
11124;927;01/10/2024;95;VRAI
11125;928;01/01/2022;78;VRAI
11126;928;01/04/2022;70;FAUX
11127;928;01/07/2022;50;FAUX
11128;928;01/10/2022;50;VRAI
11129;928;01/01/2023;95;FAUX
11130;928;01/04/2023;56;FAUX
11131;928;01/07/2023;64;FAUX
11132;928;01/10/2023;60;FAUX
11133;928;01/01/2024;95;VRAI
11134;928;01/04/2024;72;VRAI
11135;928;01/07/2024;76;VRAI
11136;928;01/10/2024;66;FAUX
11137;929;01/01/2022;62;FAUX
11138;929;01/04/2022;78;VRAI
11139;929;01/07/2022;69;FAUX
11140;929;01/10/2022;80;FAUX
11141;929;01/01/2023;73;VRAI
11142;929;01/04/2023;88;VRAI
11143;929;01/07/2023;91;VRAI
11144;929;01/10/2023;53;VRAI
11145;929;01/01/2024;81;VRAI
11146;929;01/04/2024;79;VRAI
11147;929;01/07/2024;68;VRAI
11148;929;01/10/2024;85;FAUX
11149;930;01/01/2022;56;FAUX
11150;930;01/04/2022;94;FAUX
11151;930;01/07/2022;61;FAUX
11152;930;01/10/2022;81;FAUX
11153;930;01/01/2023;71;VRAI
11154;930;01/04/2023;97;FAUX
11155;930;01/07/2023;73;FAUX
11156;930;01/10/2023;80;FAUX
11157;930;01/01/2024;73;VRAI
11158;930;01/04/2024;66;FAUX
11159;930;01/07/2024;68;FAUX
11160;930;01/10/2024;87;VRAI
11161;931;01/01/2022;83;VRAI
11162;931;01/04/2022;82;FAUX
11163;931;01/07/2022;85;VRAI
11164;931;01/10/2022;96;VRAI
11165;931;01/01/2023;84;FAUX
11166;931;01/04/2023;65;FAUX
11167;931;01/07/2023;67;FAUX
11168;931;01/10/2023;99;VRAI
11169;931;01/01/2024;81;VRAI
11170;931;01/04/2024;72;VRAI
11171;931;01/07/2024;95;VRAI
11172;931;01/10/2024;67;VRAI
11173;932;01/01/2022;91;FAUX
11174;932;01/04/2022;73;FAUX
11175;932;01/07/2022;99;VRAI
11176;932;01/10/2022;95;FAUX
11177;932;01/01/2023;71;FAUX
11178;932;01/04/2023;71;FAUX
11179;932;01/07/2023;75;VRAI
11180;932;01/10/2023;87;VRAI
11181;932;01/01/2024;91;VRAI
11182;932;01/04/2024;98;VRAI
11183;932;01/07/2024;63;FAUX
11184;932;01/10/2024;80;FAUX
11185;933;01/01/2022;83;VRAI
11186;933;01/04/2022;88;FAUX
11187;933;01/07/2022;72;FAUX
11188;933;01/10/2022;93;VRAI
11189;933;01/01/2023;67;VRAI
11190;933;01/04/2023;50;VRAI
11191;933;01/07/2023;75;VRAI
11192;933;01/10/2023;64;VRAI
11193;933;01/01/2024;53;VRAI
11194;933;01/04/2024;91;FAUX
11195;933;01/07/2024;94;VRAI
11196;933;01/10/2024;50;FAUX
11197;934;01/01/2022;60;FAUX
11198;934;01/04/2022;87;VRAI
11199;934;01/07/2022;75;VRAI
11200;934;01/10/2022;76;FAUX
11201;934;01/01/2023;62;VRAI
11202;934;01/04/2023;57;FAUX
11203;934;01/07/2023;72;FAUX
11204;934;01/10/2023;93;VRAI
11205;934;01/01/2024;76;VRAI
11206;934;01/04/2024;95;FAUX
11207;934;01/07/2024;96;VRAI
11208;934;01/10/2024;56;VRAI
11209;935;01/01/2022;59;VRAI
11210;935;01/04/2022;88;FAUX
11211;935;01/07/2022;52;VRAI
11212;935;01/10/2022;78;VRAI
11213;935;01/01/2023;94;FAUX
11214;935;01/04/2023;65;FAUX
11215;935;01/07/2023;99;VRAI
11216;935;01/10/2023;98;VRAI
11217;935;01/01/2024;64;FAUX
11218;935;01/04/2024;55;FAUX
11219;935;01/07/2024;68;FAUX
11220;935;01/10/2024;51;VRAI
11221;936;01/01/2022;95;FAUX
11222;936;01/04/2022;74;FAUX
11223;936;01/07/2022;98;FAUX
11224;936;01/10/2022;87;FAUX
11225;936;01/01/2023;81;VRAI
11226;936;01/04/2023;90;FAUX
11227;936;01/07/2023;88;FAUX
11228;936;01/10/2023;92;FAUX
11229;936;01/01/2024;72;FAUX
11230;936;01/04/2024;59;FAUX
11231;936;01/07/2024;57;VRAI
11232;936;01/10/2024;94;VRAI
11233;937;01/01/2022;77;FAUX
11234;937;01/04/2022;83;FAUX
11235;937;01/07/2022;82;VRAI
11236;937;01/10/2022;56;FAUX
11237;937;01/01/2023;75;FAUX
11238;937;01/04/2023;59;VRAI
11239;937;01/07/2023;86;VRAI
11240;937;01/10/2023;73;VRAI
11241;937;01/01/2024;89;VRAI
11242;937;01/04/2024;70;FAUX
11243;937;01/07/2024;87;VRAI
11244;937;01/10/2024;64;VRAI
11245;938;01/01/2022;94;FAUX
11246;938;01/04/2022;92;FAUX
11247;938;01/07/2022;70;FAUX
11248;938;01/10/2022;69;VRAI
11249;938;01/01/2023;52;FAUX
11250;938;01/04/2023;72;FAUX
11251;938;01/07/2023;96;VRAI
11252;938;01/10/2023;76;VRAI
11253;938;01/01/2024;74;FAUX
11254;938;01/04/2024;71;FAUX
11255;938;01/07/2024;87;FAUX
11256;938;01/10/2024;77;FAUX
11257;939;01/01/2022;60;FAUX
11258;939;01/04/2022;51;VRAI
11259;939;01/07/2022;86;FAUX
11260;939;01/10/2022;53;VRAI
11261;939;01/01/2023;94;VRAI
11262;939;01/04/2023;96;FAUX
11263;939;01/07/2023;72;VRAI
11264;939;01/10/2023;56;FAUX
11265;939;01/01/2024;72;VRAI
11266;939;01/04/2024;57;FAUX
11267;939;01/07/2024;96;VRAI
11268;939;01/10/2024;86;FAUX
11269;940;01/01/2022;97;VRAI
11270;940;01/04/2022;86;VRAI
11271;940;01/07/2022;87;VRAI
11272;940;01/10/2022;93;VRAI
11273;940;01/01/2023;89;VRAI
11274;940;01/04/2023;63;FAUX
11275;940;01/07/2023;98;FAUX
11276;940;01/10/2023;51;VRAI
11277;940;01/01/2024;94;VRAI
11278;940;01/04/2024;84;FAUX
11279;940;01/07/2024;77;FAUX
11280;940;01/10/2024;81;FAUX
11281;941;01/01/2022;94;VRAI
11282;941;01/04/2022;56;VRAI
11283;941;01/07/2022;97;VRAI
11284;941;01/10/2022;86;FAUX
11285;941;01/01/2023;66;FAUX
11286;941;01/04/2023;53;VRAI
11287;941;01/07/2023;63;VRAI
11288;941;01/10/2023;51;FAUX
11289;941;01/01/2024;73;FAUX
11290;941;01/04/2024;76;FAUX
11291;941;01/07/2024;78;VRAI
11292;941;01/10/2024;97;FAUX
11293;942;01/01/2022;97;VRAI
11294;942;01/04/2022;53;VRAI
11295;942;01/07/2022;63;FAUX
11296;942;01/10/2022;91;FAUX
11297;942;01/01/2023;53;FAUX
11298;942;01/04/2023;70;VRAI
11299;942;01/07/2023;74;FAUX
11300;942;01/10/2023;96;VRAI
11301;942;01/01/2024;65;VRAI
11302;942;01/04/2024;85;FAUX
11303;942;01/07/2024;80;FAUX
11304;942;01/10/2024;62;VRAI
11305;943;01/01/2022;53;VRAI
11306;943;01/04/2022;91;VRAI
11307;943;01/07/2022;93;VRAI
11308;943;01/10/2022;91;VRAI
11309;943;01/01/2023;86;VRAI
11310;943;01/04/2023;69;FAUX
11311;943;01/07/2023;93;VRAI
11312;943;01/10/2023;65;VRAI
11313;943;01/01/2024;98;FAUX
11314;943;01/04/2024;61;VRAI
11315;943;01/07/2024;70;FAUX
11316;943;01/10/2024;86;FAUX
11317;944;01/01/2022;79;VRAI
11318;944;01/04/2022;54;VRAI
11319;944;01/07/2022;78;VRAI
11320;944;01/10/2022;79;FAUX
11321;944;01/01/2023;95;FAUX
11322;944;01/04/2023;50;VRAI
11323;944;01/07/2023;66;VRAI
11324;944;01/10/2023;91;VRAI
11325;944;01/01/2024;76;FAUX
11326;944;01/04/2024;93;FAUX
11327;944;01/07/2024;80;VRAI
11328;944;01/10/2024;97;FAUX
11329;945;01/01/2022;55;FAUX
11330;945;01/04/2022;53;FAUX
11331;945;01/07/2022;92;VRAI
11332;945;01/10/2022;83;FAUX
11333;945;01/01/2023;55;FAUX
11334;945;01/04/2023;84;VRAI
11335;945;01/07/2023;88;FAUX
11336;945;01/10/2023;51;FAUX
11337;945;01/01/2024;64;VRAI
11338;945;01/04/2024;76;FAUX
11339;945;01/07/2024;50;VRAI
11340;945;01/10/2024;59;VRAI
11341;946;01/01/2022;97;FAUX
11342;946;01/04/2022;61;VRAI
11343;946;01/07/2022;94;FAUX
11344;946;01/10/2022;64;FAUX
11345;946;01/01/2023;81;FAUX
11346;946;01/04/2023;75;FAUX
11347;946;01/07/2023;99;FAUX
11348;946;01/10/2023;75;VRAI
11349;946;01/01/2024;54;FAUX
11350;946;01/04/2024;87;FAUX
11351;946;01/07/2024;95;FAUX
11352;946;01/10/2024;77;VRAI
11353;947;01/01/2022;50;VRAI
11354;947;01/04/2022;92;VRAI
11355;947;01/07/2022;98;FAUX
11356;947;01/10/2022;74;FAUX
11357;947;01/01/2023;65;VRAI
11358;947;01/04/2023;62;FAUX
11359;947;01/07/2023;93;FAUX
11360;947;01/10/2023;57;FAUX
11361;947;01/01/2024;68;VRAI
11362;947;01/04/2024;65;FAUX
11363;947;01/07/2024;69;FAUX
11364;947;01/10/2024;61;FAUX
11365;948;01/01/2022;74;FAUX
11366;948;01/04/2022;60;FAUX
11367;948;01/07/2022;95;FAUX
11368;948;01/10/2022;62;FAUX
11369;948;01/01/2023;87;FAUX
11370;948;01/04/2023;88;FAUX
11371;948;01/07/2023;77;VRAI
11372;948;01/10/2023;88;VRAI
11373;948;01/01/2024;92;FAUX
11374;948;01/04/2024;76;VRAI
11375;948;01/07/2024;80;FAUX
11376;948;01/10/2024;67;FAUX
11377;949;01/01/2022;91;VRAI
11378;949;01/04/2022;87;FAUX
11379;949;01/07/2022;71;FAUX
11380;949;01/10/2022;68;FAUX
11381;949;01/01/2023;63;FAUX
11382;949;01/04/2023;99;VRAI
11383;949;01/07/2023;66;FAUX
11384;949;01/10/2023;99;VRAI
11385;949;01/01/2024;86;VRAI
11386;949;01/04/2024;50;FAUX
11387;949;01/07/2024;56;VRAI
11388;949;01/10/2024;63;FAUX
11389;950;01/01/2022;68;FAUX
11390;950;01/04/2022;52;FAUX
11391;950;01/07/2022;57;VRAI
11392;950;01/10/2022;99;VRAI
11393;950;01/01/2023;92;VRAI
11394;950;01/04/2023;68;FAUX
11395;950;01/07/2023;76;VRAI
11396;950;01/10/2023;97;FAUX
11397;950;01/01/2024;74;VRAI
11398;950;01/04/2024;87;FAUX
11399;950;01/07/2024;99;VRAI
11400;950;01/10/2024;93;VRAI
11401;951;01/01/2022;82;VRAI
11402;951;01/04/2022;63;FAUX
11403;951;01/07/2022;67;VRAI
11404;951;01/10/2022;82;FAUX
11405;951;01/01/2023;91;VRAI
11406;951;01/04/2023;64;VRAI
11407;951;01/07/2023;60;FAUX
11408;951;01/10/2023;64;VRAI
11409;951;01/01/2024;97;FAUX
11410;951;01/04/2024;64;VRAI
11411;951;01/07/2024;98;VRAI
11412;951;01/10/2024;92;FAUX
11413;952;01/01/2022;97;VRAI
11414;952;01/04/2022;64;VRAI
11415;952;01/07/2022;60;VRAI
11416;952;01/10/2022;67;FAUX
11417;952;01/01/2023;80;VRAI
11418;952;01/04/2023;71;VRAI
11419;952;01/07/2023;66;VRAI
11420;952;01/10/2023;60;VRAI
11421;952;01/01/2024;57;VRAI
11422;952;01/04/2024;53;FAUX
11423;952;01/07/2024;68;FAUX
11424;952;01/10/2024;90;VRAI
11425;953;01/01/2022;67;VRAI
11426;953;01/04/2022;95;FAUX
11427;953;01/07/2022;59;VRAI
11428;953;01/10/2022;63;VRAI
11429;953;01/01/2023;61;FAUX
11430;953;01/04/2023;76;FAUX
11431;953;01/07/2023;86;VRAI
11432;953;01/10/2023;85;FAUX
11433;953;01/01/2024;62;FAUX
11434;953;01/04/2024;57;VRAI
11435;953;01/07/2024;92;VRAI
11436;953;01/10/2024;66;FAUX
11437;954;01/01/2022;95;FAUX
11438;954;01/04/2022;69;VRAI
11439;954;01/07/2022;57;FAUX
11440;954;01/10/2022;76;FAUX
11441;954;01/01/2023;70;VRAI
11442;954;01/04/2023;54;FAUX
11443;954;01/07/2023;66;FAUX
11444;954;01/10/2023;68;VRAI
11445;954;01/01/2024;72;VRAI
11446;954;01/04/2024;63;FAUX
11447;954;01/07/2024;80;VRAI
11448;954;01/10/2024;71;VRAI
11449;955;01/01/2022;88;FAUX
11450;955;01/04/2022;80;VRAI
11451;955;01/07/2022;84;VRAI
11452;955;01/10/2022;79;FAUX
11453;955;01/01/2023;85;VRAI
11454;955;01/04/2023;96;FAUX
11455;955;01/07/2023;53;FAUX
11456;955;01/10/2023;96;FAUX
11457;955;01/01/2024;77;FAUX
11458;955;01/04/2024;76;VRAI
11459;955;01/07/2024;93;VRAI
11460;955;01/10/2024;84;VRAI
11461;956;01/01/2022;93;VRAI
11462;956;01/04/2022;68;FAUX
11463;956;01/07/2022;87;FAUX
11464;956;01/10/2022;89;VRAI
11465;956;01/01/2023;55;FAUX
11466;956;01/04/2023;76;VRAI
11467;956;01/07/2023;77;VRAI
11468;956;01/10/2023;90;FAUX
11469;956;01/01/2024;97;FAUX
11470;956;01/04/2024;65;VRAI
11471;956;01/07/2024;67;VRAI
11472;956;01/10/2024;92;VRAI
